ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033663.8010000001,9601080.0,1787471.9,2988103.6,2254774.9,0.0,0.0,0.0,3915612.5999999996,0.0,8182719.6,1441226.2,0.0,0.0,10419954.4,1582425.4,3342428.5,21694345.1,40539097.6,4385152.6,7260418.4,0.0,1620044.8,7047672.9,3343410.3,6930208.9,5522017.3,17251683.7,0.0,19537657.599999998,18745123.400000002,4764910.9,853072.5,0.0,6427974.2,4986268.94,764612.64,1503397.04,2812503.5,4286111.5,4833684.82,4106868.8,0.0,2498442.14,0.0,2270782.7,0.0,1335921.9,6600965.0,0.0,0.0,0.0,0.0,453179.38,0.0,0.0,454254.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834213.3,8232236.1,4374423.5,4298199.5,1003800.5,2157849.5,0.0,7591561.1,0.0,1738162.9,855368.0,12136654.5,13977762.0,7464817.0,34575301.0,2007423.1,10132714.7,148726936.0,67411094.3,59361848.0,11957220.7,9689202.7,10905019.0,16862536.3,3682171.0,7378618.3,47649653.1,22244001.55,15350160.8,24147302.299999997,6452041.4,52164174.2,3604982.6,1271790.8,2241141.6,25332085.3,41059871.56,2332531.29,3140254.8,0.0,5103731.5,8659340.06,0.0,2246612.8,783709.3,807813.8,0.0,0.0,0.0,0.0,0.0,570125.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7131798.5,6268819.0,3692869.5,0.0,4413902.0,11245495.0,11190675.0,3180753.8,106414424.3,0.0,9427315.0,131897425.0,21322627.5,1563260.4,3257851.8,38290957.0,86349301.6,296827108.0,263165229.2,52705848.6,15625453.4,23467783.6,11249443.3,197962425.8,21986653.099999998,477029176.0,28337121.4,19238970.0,45933311.4,55332930.6,8083927.7,14153562.0,4643246.199999999,80528131.6,1535154.9,21497028.0,23161519.8,15685355.84,2564280.5,7532386.0,1230521.0,1270477.6,2143658.4,7141418.2,4438476.0,0.0,2062114.5,0.0,2421945.1399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678504.2,1982132.0,4063753.2,13672229.0,2056234.1,13930740.2,1662171.1,4458478.0,31409654.0,68960537.2,14123671.8,5044203.601,11495275.5,20242399.5,75116154.0,9128103.3,26505094.0,3904056.0,16256877.4,20952382.5,8995988.9,32760955.0,14554304.3,4076859.5,6723069.8,273623630.8,4668204.0,22844572.2,6047278.0,51221539.9,14892299.3,3615155.4,3335700.8,69495538.76,1658184.4,19162386.7,5830162.8,5347167.7,9904175.8,8133316.0,15216747.3,6512283.5,3404816.4000000004,24404320.5,12225183.219999999,0.0,0.0,0.0,3241405.15,0.0,471264.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617999.8,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8203782.300000001,1964289.1,2249306.5,5023476.4,10851651.2,11566935.4,8799143.3,31197515.5,5427357.0,6560114.3,5856316.7,0.0,1298887.1,0.0,2688656.2,167227586.7,6783633.0,16505272.0,29068152.0,22476172.7,33890751.7,27893651.0,9153596.6,0.0,9736528.0,12154077.8,95157931.0,0.0,1643475.9,9711240.4,27523662.7,13046258.7,14928148.5,10089376.5,4672428.7,12986973.95,28275059.06,1695033.2,16772560.760000002,24109337.75,39065631.6,6058630.3,12293820.4,454852.4,4683645.5,1047938.6,0.0,0.0,0.0,16204293.5,0.0,269692.66,0.0,0.0,0.0,1421369.2,0.0,1987751.9,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574302.5,3427356.8,1303470.1,1836097.4,1895127.5,8232530.0,0.0,7892752.7,1965797.6,6577611.0,6230804.1,0.0,15167887.2,12075142.2,497406560.0,9708584.0,11482241.200000001,10908445.9,0.0,19809930.0,108229294.8,16283189.0,0.0,0.0,12321877.100000001,46543499.5,11621283.899999999,5386734.0,28691981.1,124275120.0,3215385.0,18960331.6,5532181.5,147462720.0,21632478.9,14266444.0,735525.25,10000792.940000001,2004627.4,12376527.75,9405887.5,29191333.3,3286693.0,14505654.34,3188438.0,2280682.6,1151813.2,4860009.4,2724349.2,1764259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745793.75,2623583.5,1533728.5,4325086.5,2093017.65,2582438.5,1712532.0,0.0,0.0,0.0,0.0,10102941.0,0.0,0.0,834531.5610000001,0.0,1603231.9,0.0,1710970.1,3645413.145,0.0,1646654.1,0.0,3290873.2,0.0,21296067.240000002,1316716.6,220860.197,6682368.5,17950361.97,368060281.8,4112433.96,10600290.0,9916773.686999999,10003973.08,15246740.979999999,17140072.0,17249770.0,3272089.4080000003,6644134.9,3474349.5,5765918.845,9839138.94,963696.1,1648242.666,1026310.273,0.0,1797530.08,2211873.011,16403704.0,0.0,696696.44,649303.097,0.0,0.0,0.0,459601.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756724.4,0.0,0.0,1317403.112,53290.164,1471770.6,1419303.4,0.0,0.0,0.0,0.0,7917460.0,1868728.2,2441333.8,0.0,1164263.1,83420.375,0.0,0.0,1462783.6060000001,6122610.0,4580109.5,1630430.2,2427554.56,1858144.69,171063422.0,3019015.3,154401.9,4023138.0,82575.05,32351320.94,62147.164,6630925.506,2988114.343,10608630.398,15621349.814000001,17707221.099999998,29681579.335,1778125.965,10067519.92,372661.657,3395544.0,4726737.238,1793940.0,662856.94,569062.2,53585.383,2092011.52,15370.472,1008759.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352732.3,1970536.94,0.0,5132749.0,2165898.2,5312434.360000001,6520960.0,1539014.0,3576863.41,0.0,2070721.14,3299169.5999999996,7519349.0,3725927.4,0.0,6902645.640000001,3659264.0,4645502.53,0.0,12510181.793,65397605.64,9617056.0,8110136.180000001,3295817.8,3584470.6,2310056.37,1473161.2,12366163.7,12981132.108,19504747.599999998,3654031.81,13035073.51,11548043.78,9787210.322,7925625.93,13901538.92,472054.08999999997,4028278.0700000003,3034165.7,11437723.649999999,83612787.3,7037387.46,3308982.097,1535983.1,0.0,1285951.4,12599.997,0.0,3579257.75,54765.922,1038465.56,0.0,0.0,4187559.851,0.0,394089.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380352.2,4658017.4,0.0,3246171.6,924833.06,1081030.9,642036.1,0.0,2220262.8,2584220.2,0.0,0.0,965041.7,0.0,0.0,4377669.0,0.0,3591003.2,3402588.55,1085210.5,110697344.9,0.0,0.0,0.0,8058725.84,27725192.2,1170282.1,661043.2,15180179.3,2818803.2,28942615.3,5234177.7,3483236.8,0.0,3620192.9899999998,2266583.65,9356099.0,3971328.94,4099550.3,77171308.72,1796546.2,14290110.84,7122330.84,0.0,1391891.5,10859421.94,14123575.1,1046303.58,9539870.920000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3312788.7,12682258.1,8013967.7,643928.0,837909.0,1995495.5,1665831.0,0.0,1580188.04,0.0,1352139.8,0.0,1612085.0,7878819.8,0.0,6705481.5,795655.9,0.0,988083.3010000001,1508591.8,835599.7,6497023.0,804916.1,1520580.2,4841364.7,1432415.6,8791578.9,4205665.100000001,5162789.2,9434560.5,20056980.7,9197288.7,1308984.5,705024.5,1866139.8,5221008.5600000005,14105548.5,633786.9,10425199.7,2633986.9000000004,10442795.5,25126416.0,11023399.15,826727.1,2601497.29,6493094.9,1450940.65,642346.2,1551870.98,0.0,0.0,0.0,1147028.8,0.0,0.0,930458.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952697.1
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230157.74,1682714.4,8919711.2,0.0,0.0,0.0,5533021.1,0.0,5043818.9,0.0,1120187.1,0.0,5610005.9,6762324.3,0.0,5793659.11,4474193.5,21639.674,0.0,4771095.902,7736875.02,0.0,5260679.1,2852608.6,1135999.9,8000488.3,246767.166,24818675.8,96760872.58,20757319.2,35379760.2,4311861.9,7324521.5,3086654.57,3980433.9000000004,8914912.0,3966896.05,628681.94,2132630.6149999998,12315123.449,0.0,8938089.530000001,6117173.21,3301765.61,2783494.3200000003,6753683.274,0.0,124372.811,493084.83,1836087.0,0.0,0.0,0.0,0.0,534936.66,0.0,8696.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866664.5999999999,0.0,0.0,0.0,604733.44,1314427.1,0.0,1713502.1,848575.3,1861822.8,504276.2,0.0,5519072.7,0.0,2982095.2,4222402.5,685520.0,2360184.0,0.0,1808828.8399999999,4612072.1,0.0,12063167.35,0.001,0.0,9666550.02,2056308.1,1509319.58,6803798.2,4208627.0430000005,967938.7,472553.6,1983464.4000000001,3181925.9,10894786.370000001,15735157.780000001,1693400.26,1405140.6,142492.38,4462663.456,25374.695,2621035.93,3701814.764,174082.305,364648.93000000005,316649.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012982.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584308.64,1379959.8,13009875.6,914943.56,0.0,0.0,2251405.5,0.0,0.0,0.0,1122961.8,0.0,4433896.5,0.0,1420537.1,0.0,983420.7,332323.97,0.0,809679.3,2571698.8,0.0,0.0,4292929.300000001,4108821.6999999997,6948990.34,5551343.68,769437.75,4816633.5,1482968.9,14528301.8,1352326.9300000002,6473003.760000001,2637348.49,2053029.3399999999,10986716.110000001,0.0,2600278.8499999996,627522.5,2977085.74,0.0,5348049.61,2435631.69,174803.52,0.0,0.0,0.0,0.0,1209776.84,0.0,0.0,0.0,0.0,0.0,2105363.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842906.25,1476318.6,685235.44,13079829.6,0.0,4558435.9,0.0,924081.56,1571226.5,2843955.6399999997,961319.6,1792272.0,24495664.19,0.0,10191793.8,0.0,12119228.16,0.0,853654.06,16475084.639999999,992087.94,8872841.6,1338572.5,14686395.35,23147987.4,8549878.200000001,3857455.1,5824196.4,6877026.15,13960641.8,2814773.2,2524854.25,4270485.390000001,3163824.16,2411943.8,4427803.4,9066265.459999997,1693988.49,5591196.0,0.0,9609756.809999999,4252710.899999999,685880.2,1989985.0999999999,0.0,1258605.47,0.0,0.0,294303.8,269343.03,0.0,0.0,505663.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508702.0,833602.06,1747352.8499999999,3183812.8,532397.44,551106.25,0.0,3732609.8,0.0,891717.06,533950.6,9772284.6,5621467.75,0.0,2980416.5,5946583.0,0.0,33180868.0,5115407.63,10547469.05,948509.1,0.0,8434202.549999999,1970422.44,9491112.459999999,14533266.8,3924960.1000000006,12767889.820000002,8393468.34,7224027.74,4204387.09,7103214.74,3475685.44,0.0,2770874.04,546185.25,4434639.67,1421406.97,1507157.37,7335641.6,7628416.499999999,2814268.06,742229.56,0.0,0.0,2865852.7,424650.38,0.0,974796.57,696387.56,3940219.67,577866.81,0.0,6815179.5,0.0,650486.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585863.0,1811751.45,1357214.4,706065.2,2859223.98,2883553.3400000003,3070573.89,1462087.2999999998,8682740.86,2678950.04,2750071.2,0.0,2516425.1,9585539.1,4217113.66,2956095.8,5042040.5,3084704.9,18610198.0,3755254.26,6873079.739999999,3623918.3009999995,3710428.1399999997,7026028.5,3924259.6,3808059.45,4895258.95,2939310.5,5649690.1,1121565.1,4972901.82,8805283.3,1462649.05,2642458.9,4218063.5,3313368.42,0.0,3811366.9,2879354.8,521651.94,1213559.5,1935561.25,0.0,619076.75,1058750.44,0.0,0.0,0.0,0.0,731148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387650.6,0.0,0.0,578986.75,4396507.8,664860.0,3043803.7,1651458.5,0.0,2088186.8,2797951.65,3182326.4,3601164.02,3470639.79,2479588.2,7892638.879999999,9706506.899999999,971773.9,3086241.9,2541812.1999999997,11627467.1,1924750.0,880140.8,3858617.5999999996,4107210.05,15533585.4,277800328.8,1768914.36,37924406.4,4272584.100000001,6943084.08,8247495.58,4882240.800000001,5332259.24,492240.75,2394252.1399999997,1929613.6,1269103.0,413104.12,0.0,12128478.87,1662370.06,4410422.84,1548473.2,0.0,706522.94,0.0,565947.0,479334.2,223013.34,392808.75,0.0,0.0,0.0,0.0,0.0,0.0,269437.56,1342637.9,0.0,0.0,1125955.0,0.0,0.0
270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327985.34,573666.0,0.0,891407.15,1537153.9,586634.6,926767.9,488585.25,380323.66,794082.63,0.0,1006113.5,3506165.0,2584119.0700000003,892204.44,3118345.88,0.0,691885.75,440477.97,0.0,5344162.0,2240421.72,989445.0,1933978.69,1204480.24,9426673.44,78405419.6,1223228.28,1262752.68,4709059.109999999,2444937.15,2308850.43,1825708.47,260506.44,389245.22,2420796.1399999997,0.0,0.0,0.0,1884313.2,2862993.86,2019378.6600000001,565966.56,258633.47,371071.0,0.0,2065702.66,369781.38,0.0,2243944.46,0.0,120677.016,0.0,0.0,0.0,212863.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667926.8,0.0,1084411.2,0.0,1945109.0,402524.28,358306.56,0.0,428025.94,380087.97,0.0,654621.6,1619746.36,3262181.7600000002,682910.2,4107439.1799999997,2807730.44,0.0,3591973.1,1514139.8800000001,11038887.850000001,3559569.6,0.0,4242032.5,1411382.74,1208061.8,2848978.0300000003,0.0,8996116.950000001,5185091.54,3983592.69,1757565.04,1163671.31,7942091.999999999,7812850.4799999995,2687834.5900000003,422758.34,1510636.2100000002,0.0,0.0,3502828.6499999994,492365.6,463637.06,376106.0,8721375.25,345777.34,238219.94,0.0,0.0,678245.3,1083756.88,1711834.53,1239772.03,1559819.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
