ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436404.5,983647.1,0.0,0.0,0.0,0.0,2549782.1799999997,13717874.4,1015972.25,5634882.6,0.0,0.0,1051490.47,1437569.3,4440658.9,0.0,10498011.299999999,5908657.1,641474.75,5705783.88,4476707.94,15084250.34,7168545.510000001,1731055.04,5962415.1899999995,1223918.8199999998,4119448.54,1800196.6600000001,3544803.9000000004,4293244.62,1383537.08,15694049.441,1943017.2999999998,789327.7,934310.3,1179007.62,10063535.08,0.0,3984234.1399999997,173658.1,385591.6,183401.97,744846.3200000001,0.0,0.0,1670921.44,465822.526,0.0,820803.0800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73585.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849637.9,0.0,0.0,0.0,0.0,0.0,409464.5,677587.8,0.0,34531056.0,0.0,447101.66,0.0,5685489.4,1067576.14,0.0,5430591.5,3034564.2199999997,4563875.67,43674450.94,3205305.4299999997,2501627.2699999996,1639138.86,7377997.739999999,3219433.88,2880955.48,2068654.1600000001,9650582.299999999,2971843.5999999996,2605478.01,9585494.76,2426705.0,5426757.14,486953.39,0.0,641884.6,2533799.64,1719693.5,494570.48,542155.9099999999,0.0,2166666.1,1276042.0,479201.12,0.0,1391291.1,0.0,276313.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415364.1,412866.4,541244.25,887358.6599999999,0.0,563723.2,0.0,476488.8,0.0,559444.56,0.0,1463395.0,1556443.25,3781457.2,429672.03,0.0,1464691.2,928776.4,8573684.760000002,892970.28,3263255.49,18051110.88,1614127.62,1337710.6600000001,1734709.4000000001,489555.0,1813394.0,3730661.8,1763977.92,4482339.220000001,9470047.2,1150556.7799999998,14576784.48,2415910.34,4836717.67,445070.0,5601558.6899999995,1243780.0,2819461.99,1021402.5700000001,83389.414,592747.1599999999,1873757.08,568096.86,286940.3,537194.47,0.0,0.0,0.0,0.0,0.0,2246599.99,0.0,0.0,0.0,0.0,0.0,220083.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361824.03,0.0,0.0,0.0,0.0,886439.0,0.0,511144.4,0.0,9314193.66,0.0,1131697.6,726949.25,2846088.84,0.0,0.0,0.0,943743.0,17606213.75,5171856.05,690051.2,14950759.0,6144038.18,1430683.65,766546.75,1385625.0,789701.9,2086529.6300000001,1811371.86,7451320.3,8796768.48,7722058.0,2973070.94,3448411.0799999996,1041849.2,11932569.801,1584712.52,1186341.85,2560947.56,3884265.1199999996,0.0,859078.22,242774.36,800958.9099999999,3343525.16,0.0,1466768.6300000001,240654.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373479.83,2625649.3,2347508.8,7231494.0,0.0,1465685.9,1679958.05,0.0,201044880.0,721641.8,0.0,898013.0,500121024.0,880347.8,5717442.300000001,9405767.8,36021852.9,0.0,917444.75,4675274.24,2398349.9,839066.8,0.0,2985712.3,5615933.4,0.0,5865222.26,1271957.5,5697721.7,435621.22,1123460.2000000002,0.0,1854683.4,2410378.1399999997,0.0,2365877.98,2211951.74,2095911.64,0.0,306701.8,4255399.34,552535.56,570258.0,796866.1799999999,0.0,1017813.69,0.0,0.0,0.0,0.0,0.0,285457.9,0.0,0.0,0.0,703470.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842504.14,969140.56,0.0,3732537.7,2967245.5,5697963.859999999,0.0,9841196.0,0.0,9742260.7,2191366.2,2122802.66,3248952.5,7209630.0,856754.6,0.0,2488566.4,0.0,568228.5,0.0,6426758.4,725187.44,0.0,5473084.1,4898946.21,2426769.2,3013712.1,4808318.600000001,3158483.6,1714916.6,406975.84,4074629.29,3757989.05,3564092.27,1518807.23,6163969.5600000005,1623197.7599999998,1252424.78,348678.2,2056588.9,0.0,1413028.4300000002,2628353.77,723562.25,725791.38,1704503.0,287938.97,496138.25,405531.94,0.0,0.0,0.0,776975.4199999999,0.0,0.0,0.0,0.0,0.0,196012.88,0.0,738504.0,0.0,0.0,0.0,0.0,0.0
150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182706.1,441736.28,439165.8,2265961.7,0.0,831039.0,972646.93,0.0,3266423.8,7287591.4399999995,2657532.6,795983.06,5697926.96,16823100.96,2567618.94,0.0,3420479.5,895796.9,2124348.8,1148182.8,11419370.1,5245331.319999999,1947812.6600000001,862915.4,717867.9,7290341.289999999,638234.4,0.0,9417478.65,5681164.83,1408730.4,3665264.9,3048400.6500000004,1531437.7,427814.2,1737237.6,736373.2,525244.9,0.0,236780.12,411109.75,1039390.3,799353.04,0.0,0.0,523035.34,0.0,0.0,0.0,0.0,385167.5,1405058.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315372.0,2180763.4000000004,0.0,2209490.78,0.0,1721604.81,13724652.4,0.0,730137.0,771225.94,4883607.6,0.0,981693.9,20635566.14,0.0,9070101.54,25470491.9,634634.5,621930.06,888354.8,767867.06,0.0,0.0,1946991.06,649852.94,39571979.06,3858704.2600000002,480112.44,3920921.9,799429.06,3620370.2600000002,536111.3,1474843.94,0.0,331825.56,0.0,0.0,374012.34,1232217.7,331621.03,523298.25,499607.9,0.0,1279596.8599999999,0.0,580046.1,0.0,0.0,232252.55,0.0,0.0,369569.6,0.0,507452.4,0.0,0.0,0.0,163946.17,0.0,0.0,0.0,0.0,0.0,564978.94,0.0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273019.0,0.0,943522.0,0.0,1235064.19,0.0,3394590.3000000003,3012064.16,11264228.2,5951724.0,1139472.74,570719.0,720945.5,995165.1599999999,1387638.95,1897148.6,0.0,543259.8,0.0,4269841.8,671445.94,1320828.7999999998,2920455.3000000003,476918.94,3971769.34,0.0,6499514.5,1213578.56,6379435.8100000005,0.0,1322273.19,339315.78,715285.2,2469295.4,278513.72,4059655.4800000004,352178.7,1133241.06,1332870.77,1687429.8900000001,0.0,609838.3200000001,0.0,0.0,0.0,7413199.12,0.0,356969.34,215971.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789534.94,972352.94,0.0,454070.75,0.0,0.0,0.0,2116736.8,0.0,545633.5,1100726.0,770779.3,887684.1,0.0,0.0,0.0,585002.0,0.0,0.0,2796675.94,2565336.0,971418.24,2645543.8,2309523.66,975170.56,6189656.3,1825177.1,2718543.7,1485904.92,0.0,1905658.03,1383109.2000000002,985429.5,789898.3700000001,574013.29,2510210.88,663951.9,388667.22,2126994.8,253637.62,0.0,583482.49,930341.85,0.0,310630.12,0.0,0.0,0.0,0.0,0.0,306002.6,177876.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319498.66,744631.6,348573.03,1099828.9,786671.94,0.0,467207.12,0.0,0.0,465816.22,416995.44,0.0,6163455.66,10243581.8,0.0,825891.06,5874180.75,502921.72,0.0,333398.9,0.0,0.0,0.0,4850059.7,427728.7,6515263.72,1450882.2,743657.2,1179456.03,288546.44,1031897.26,755764.75,2966623.29,313211.03,533967.4,0.0,1629379.9400000002,2913095.41,1163529.96,695752.74,441785.88,1874765.75,1080117.46,1351938.35,380257.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133069.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605492.16,0.0,547663.06,681397.35,10371641.259999998,0.0,0.0,500709.34,0.0,0.0,932725.0,0.0,1614925.07,476486.9,748920.06,1446888.3199999998,2352629.5,18012958.66,8602340.52,244205.08,2506488.68,428436.97,1022282.24,1517174.94,2468176.01,2151645.55,598921.19,457824.23,368846.7,438672.70999999996,1200300.06,719867.3200000001,780780.95,328822.72,0.0,1614082.76,293414.84,535298.69,0.0,0.0,247190.06,296643.7,0.0,0.0,0.0,0.0,0.0,168418.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487038.97,0.0,974666.3,837512.06,319160.28,0.0,0.0,4435881.9,0.0,0.0,325016.7,0.0,545987.78,0.0,459161.66,0.0,442457.66,1148508.78,469489.72,0.0,4507796.4799999995,2106390.52,755153.52,1051541.7999999998,4661990.92,204187.02,533175.31,628777.62,3140237.4799999995,201544.69,0.0,550832.91,805952.8600000001,0.0,382062.39,0.0,271995.9,591037.6,0.0,295491.82,179546.6,1459240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320811.88,470978.62,0.0,0.0,0.0,0.0,0.0
220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315404.25,0.0,606656.4,0.0,448753.47,0.0,831673.37,2360291.2,0.0,0.0,0.0,0.0,0.0,359390.28,0.0,0.0,0.0,349202.0,299578.97,1230580.8599999999,1105927.7999999998,1053479.9,429626.4,181598.62,1338612.2200000002,932102.7799999999,0.0,0.0,732160.07,175321.55,965934.7,595660.89,248876.4,800620.8200000001,1191579.13,294740.88,1023362.46,212654.05,0.0,2067787.1800000002,0.0,0.0,0.0,151781.47,0.0,0.0,0.0,306147.25,0.0,0.0,0.0,0.0,0.0,257345.53,0.0,0.0,0.0,0.0,0.0,0.0
230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320660.25,0.0,2964138.7,0.0,315246.7,256344.97,9719327.7,2851857.5,613601.2,389096.88,0.0,0.0,307653.38,0.0,0.0,0.0,0.0,1987054.76,554382.44,1291659.34,2539036.8000000003,1250388.8,607308.85,308889.0,1608286.97,243409.38,233906.94,1614755.27,0.0,816063.2,0.0,289222.4,543744.26,0.0,250164.73,168542.47,0.0,361565.75,391820.56,0.0,0.0,276810.914,0.0,0.0,0.0,0.0,0.0,196814.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838624.97,0.0,318423.06,343154.06,0.0,4832681.1,0.0,0.0,245440.64,0.0,634653.56,632438.1699999999,0.0,0.0,416133.06,1680127.39,0.0,386676.22,2219685.7,0.0,1059843.31,0.0,439699.72,295415.28,497526.03,429322.84,0.0,839811.88,1158884.4,1865162.59,444582.15,154204.8,0.0,130453.82,585149.12,0.0,0.0,465611.49,546823.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130723.66,0.0,0.0,388654.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226777.47,0.0,1157031.7,0.0,0.0,330217.75,0.0,2872789.3,0.0,0.0,0.0,282770.22,0.0,0.0,270798.28,0.0,0.0,0.0,0.0,1740527.3,0.0,0.0,0.0,0.0,1226557.23,8480903.989999998,414481.68,0.0,0.0,1444092.09,118047.42,155021.81,195470.28,0.0,181395.2,249665.34,342753.23,159411.61,0.0,100698.945,165609.38,0.0,147127.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108968.93,700639.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260290.94,280961.8,0.0,252880.44,0.0,0.0,5718194.5,5412950.130000001,0.0,490762.16,253961.45,0.0,271042.84,0.0,431847.97,332260.25,531860.22,900327.71,356899.66,634601.6599999999,726671.44,580615.62,309793.4,0.0,316963.62,2726856.74,955556.23,210810.11,0.0,458647.75,349503.27,414292.68999999994,150307.78,414228.92000000004,235210.3,0.0,624212.1129999999,0.0,0.0,0.0,142356.55,0.0,0.0,222670.8,0.0,95907.164,92581.44,0.0,0.0,0.0,0.0,589245.6,0.0,0.0,0.0,0.0,0.0,0.0,597868.04,0.0
270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619449.0,0.0,0.0,0.0,0.0,1487114.2,0.0,0.0,0.0,0.0,304747.1,545559.13,0.0,0.0,384557.39,260967.95,0.0,1214259.35,4676167.699999999,1418767.58,370833.9,0.0,731491.54,1575306.37,1359605.02,250824.31,0.0,0.0,0.0,0.0,0.0,0.0,655027.694,3332578.2,0.0,530490.09,353200.53,135461.88,1396979.1099999999,0.0,0.0,357379.31,0.0,0.0,0.0,0.0,119470.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526419.4,0.0,0.0,0.0,1300781.0,1902802.75,0.0,311127.8,0.0,1987309.4,0.0,921938.3800000001,0.0,597412.86,1514801.07,371632.66,1041679.7,0.001,664704.5,0.0,0.0,0.0,2446253.5199999996,903962.31,314624.255,405666.69,0.0,744280.39,252317.2,0.0,230368.97,324301.52,151608.52,0.0,120972.28,276767.25,315824.36,450208.5,0.0,133857.45,0.0,0.0,0.0,0.0,0.0,119113.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
